Id,Book,Section_Id,File_Name,URL,Section_Roman,Book,,
183,Book 1: Adi Parva,Book01_83,mahabharata_01184.txt,https://www.mahabharataonline.com/translation/mahabharata_01184.php,Section CLXXXIII,Book,1,Book01
184,Book 1: Adi Parva,Book01_84,mahabharata_01185.txt,https://www.mahabharataonline.com/translation/mahabharata_01185.php,Section CLXXXIV,Book,1,Book01
185,Book 1: Adi Parva,Book01_85,mahabharata_01186.txt,https://www.mahabharataonline.com/translation/mahabharata_01186.php,Section CLXXXV,Book,1,Book01
186,Book 1: Adi Parva,Book01_86,mahabharata_01187.txt,https://www.mahabharataonline.com/translation/mahabharata_01187.php,Section CLXXXVI,Book,1,Book01
187,Book 1: Adi Parva,Book01_87,mahabharata_01188.txt,https://www.mahabharataonline.com/translation/mahabharata_01188.php,Section CLXXXVII,Book,1,Book01
188,Book 1: Adi Parva,Book01_88,mahabharata_01189.txt,https://www.mahabharataonline.com/translation/mahabharata_01189.php,Section CLXXXVIII,Book,1,Book01
189,Book 1: Adi Parva,Book01_89,mahabharata_01190.txt,https://www.mahabharataonline.com/translation/mahabharata_01190.php,Section CLXXXIX,Book,1,Book01
190,Book 1: Adi Parva,Book01_90,mahabharata_01191.txt,https://www.mahabharataonline.com/translation/mahabharata_01191.php,Section CLXL,Book,1,Book01
191,Book 1: Adi Parva,Book01_91,mahabharata_01192.txt,https://www.mahabharataonline.com/translation/mahabharata_01192.php,Section CLXLI,Book,1,Book01
192,Book 1: Adi Parva,Book01_92,mahabharata_01193.txt,https://www.mahabharataonline.com/translation/mahabharata_01193.php,Section CLXLII,Book,1,Book01
193,Book 1: Adi Parva,Book01_93,mahabharata_01194.txt,https://www.mahabharataonline.com/translation/mahabharata_01194.php,Section CLXLIII,Book,1,Book01
194,Book 1: Adi Parva,Book01_94,mahabharata_01195.txt,https://www.mahabharataonline.com/translation/mahabharata_01195.php,Section CLXLIV,Book,1,Book01
195,Book 1: Adi Parva,Book01_95,mahabharata_01196.txt,https://www.mahabharataonline.com/translation/mahabharata_01196.php,Section CLXLV,Book,1,Book01
196,Book 1: Adi Parva,Book01_96,mahabharata_01197.txt,https://www.mahabharataonline.com/translation/mahabharata_01197.php,Section CLXLVI,Book,1,Book01
197,Book 1: Adi Parva,Book01_97,mahabharata_01198.txt,https://www.mahabharataonline.com/translation/mahabharata_01198.php,Section CLXLVII,Book,1,Book01
198,Book 1: Adi Parva,Book01_98,mahabharata_01199.txt,https://www.mahabharataonline.com/translation/mahabharata_01199.php,Section CLXLVIII,Book,1,Book01
199,Book 1: Adi Parva,Book01_99,mahabharata_01200.txt,https://www.mahabharataonline.com/translation/mahabharata_01200.php,Section CLXLIX,Book,1,Book01
200,Book 1: Adi Parva,Book01_00,mahabharata_01201.txt,https://www.mahabharataonline.com/translation/mahabharata_01201.php,Section CC,Book,1,Book01
201,Book 1: Adi Parva,Book01_01,mahabharata_01202.txt,https://www.mahabharataonline.com/translation/mahabharata_01202.php,Section CCI,Book,1,Book01
202,Book 1: Adi Parva,Book01_02,mahabharata_01203.txt,https://www.mahabharataonline.com/translation/mahabharata_01203.php,Section CCII,Book,1,Book01
203,Book 1: Adi Parva,Book01_03,mahabharata_01204.txt,https://www.mahabharataonline.com/translation/mahabharata_01204.php,Section CCIII,Book,1,Book01
204,Book 1: Adi Parva,Book01_04,mahabharata_01205.txt,https://www.mahabharataonline.com/translation/mahabharata_01205.php,Section CCIV,Book,1,Book01
205,Book 1: Adi Parva,Book01_05,mahabharata_01206.txt,https://www.mahabharataonline.com/translation/mahabharata_01206.php,Section CCV,Book,1,Book01
206,Book 1: Adi Parva,Book01_06,mahabharata_01207.txt,https://www.mahabharataonline.com/translation/mahabharata_01207.php,Section CCVI,Book,1,Book01
207,Book 1: Adi Parva,Book01_07,mahabharata_01208.txt,https://www.mahabharataonline.com/translation/mahabharata_01208.php,Section CCVII,Book,1,Book01
208,Book 1: Adi Parva,Book01_08,mahabharata_01209.txt,https://www.mahabharataonline.com/translation/mahabharata_01209.php,Section CCVIII,Book,1,Book01
209,Book 1: Adi Parva,Book01_09,mahabharata_01210.txt,https://www.mahabharataonline.com/translation/mahabharata_01210.php,Section CCIX,Book,1,Book01
210,Book 1: Adi Parva,Book01_10,mahabharata_01211.txt,https://www.mahabharataonline.com/translation/mahabharata_01211.php,Section CCX,Book,1,Book01
211,Book 1: Adi Parva,Book01_11,mahabharata_01212.txt,https://www.mahabharataonline.com/translation/mahabharata_01212.php,Section CCXI,Book,1,Book01
212,Book 1: Adi Parva,Book01_12,mahabharata_01213.txt,https://www.mahabharataonline.com/translation/mahabharata_01213.php,Section CCXII,Book,1,Book01
213,Book 1: Adi Parva,Book01_13,mahabharata_01214.txt,https://www.mahabharataonline.com/translation/mahabharata_01214.php,Section CCXIII,Book,1,Book01
214,Book 1: Adi Parva,Book01_14,mahabharata_01215.txt,https://www.mahabharataonline.com/translation/mahabharata_01215.php,Section CCXIV,Book,1,Book01
215,Book 1: Adi Parva,Book01_15,mahabharata_01216.txt,https://www.mahabharataonline.com/translation/mahabharata_01216.php,Section CCXV,Book,1,Book01
216,Book 1: Adi Parva,Book01_16,mahabharata_01217.txt,https://www.mahabharataonline.com/translation/mahabharata_01217.php,Section CCXVI,Book,1,Book01
217,Book 1: Adi Parva,Book01_17,mahabharata_01218.txt,https://www.mahabharataonline.com/translation/mahabharata_01218.php,Section CCXVII,Book,1,Book01
218,Book 1: Adi Parva,Book01_18,mahabharata_01219.txt,https://www.mahabharataonline.com/translation/mahabharata_01219.php,Section CCXVIII,Book,1,Book01
219,Book 1: Adi Parva,Book01_19,mahabharata_01220.txt,https://www.mahabharataonline.com/translation/mahabharata_01220.php,Section CCXIX,Book,1,Book01
220,Book 1: Adi Parva,Book01_20,mahabharata_01221.txt,https://www.mahabharataonline.com/translation/mahabharata_01221.php,Section CCXX,Book,1,Book01
221,Book 1: Adi Parva,Book01_21,mahabharata_01222.txt,https://www.mahabharataonline.com/translation/mahabharata_01222.php,Section CCXXI,Book,1,Book01
222,Book 1: Adi Parva,Book01_22,mahabharata_01223.txt,https://www.mahabharataonline.com/translation/mahabharata_01223.php,Section CCXXII,Book,1,Book01
223,Book 1: Adi Parva,Book01_23,mahabharata_01224.txt,https://www.mahabharataonline.com/translation/mahabharata_01224.php,Section CCXXIII,Book,1,Book01
224,Book 1: Adi Parva,Book01_24,mahabharata_01225.txt,https://www.mahabharataonline.com/translation/mahabharata_01225.php,Section CCXXIV,Book,1,Book01
225,Book 1: Adi Parva,Book01_25,mahabharata_01226.txt,https://www.mahabharataonline.com/translation/mahabharata_01226.php,Section CCXXV,Book,1,Book01
226,Book 1: Adi Parva,Book01_26,mahabharata_01227.txt,https://www.mahabharataonline.com/translation/mahabharata_01227.php,Section CCXXVI,Book,1,Book01
227,Book 1: Adi Parva,Book01_27,mahabharata_01228.txt,https://www.mahabharataonline.com/translation/mahabharata_01228.php,Section CCXXVII,Book,1,Book01
228,Book 1: Adi Parva,Book01_28,mahabharata_01229.txt,https://www.mahabharataonline.com/translation/mahabharata_01229.php,Section CCXXVIII,Book,1,Book01
229,Book 1: Adi Parva,Book01_29,mahabharata_01230.txt,https://www.mahabharataonline.com/translation/mahabharata_01230.php,Section CCXXIX,Book,1,Book01
230,Book 1: Adi Parva,Book01_30,mahabharata_01231.txt,https://www.mahabharataonline.com/translation/mahabharata_01231.php,Section CCXXX,Book,1,Book01
231,Book 1: Adi Parva,Book01_31,mahabharata_01232.txt,https://www.mahabharataonline.com/translation/mahabharata_01232.php,Section CCXXXI,Book,1,Book01
232,Book 1: Adi Parva,Book01_32,mahabharata_01233.txt,https://www.mahabharataonline.com/translation/mahabharata_01233.php,Section CCXXXII,Book,1,Book01
233,Book 1: Adi Parva,Book01_33,mahabharata_01234.txt,https://www.mahabharataonline.com/translation/mahabharata_01234.php,Section CCXXXIII,Book,1,Book01
234,Book 1: Adi Parva,Book01_34,mahabharata_01235.txt,https://www.mahabharataonline.com/translation/mahabharata_01235.php,Section CCXXXIV,Book,1,Book01
235,Book 1: Adi Parva,Book01_35,mahabharata_01236.txt,https://www.mahabharataonline.com/translation/mahabharata_01236.php,Section CCXXXV,Book,1,Book01
236,Book 1: Adi Parva,Book01_36,mahabharata_01237.txt,https://www.mahabharataonline.com/translation/mahabharata_01237.php,Section CCXXXVI,Book,1,Book01
237,Book 2: Sabha Parva,Book02_01,mahabharata_02001.txt,https://www.mahabharataonline.com/translation/mahabharata_02001.php,Section I,Book,2,Book02
238,Book 2: Sabha Parva,Book02_02,mahabharata_02002.txt,https://www.mahabharataonline.com/translation/mahabharata_02002.php,Section II,Book,2,Book02
239,Book 2: Sabha Parva,Book02_03,mahabharata_02003.txt,https://www.mahabharataonline.com/translation/mahabharata_02003.php,Section III,Book,2,Book02
240,Book 2: Sabha Parva,Book02_04,mahabharata_02004.txt,https://www.mahabharataonline.com/translation/mahabharata_02004.php,Section IV,Book,2,Book02
241,Book 2: Sabha Parva,Book02_05,mahabharata_02005.txt,https://www.mahabharataonline.com/translation/mahabharata_02005.php,Section V,Book,2,Book02
242,Book 2: Sabha Parva,Book02_06,mahabharata_02006.txt,https://www.mahabharataonline.com/translation/mahabharata_02006.php,Section VI,Book,2,Book02
243,Book 2: Sabha Parva,Book02_07,mahabharata_02007.txt,https://www.mahabharataonline.com/translation/mahabharata_02007.php,Section VII,Book,2,Book02
244,Book 2: Sabha Parva,Book02_08,mahabharata_02008.txt,https://www.mahabharataonline.com/translation/mahabharata_02008.php,Section VIII,Book,2,Book02
245,Book 2: Sabha Parva,Book02_09,mahabharata_02009.txt,https://www.mahabharataonline.com/translation/mahabharata_02009.php,Section IX,Book,2,Book02
246,Book 2: Sabha Parva,Book02_10,mahabharata_02010.txt,https://www.mahabharataonline.com/translation/mahabharata_02010.php,Section X,Book,2,Book02
247,Book 2: Sabha Parva,Book02_11,mahabharata_02011.txt,https://www.mahabharataonline.com/translation/mahabharata_02011.php,Section XI,Book,2,Book02
248,Book 2: Sabha Parva,Book02_12,mahabharata_02012.txt,https://www.mahabharataonline.com/translation/mahabharata_02012.php,Section XII,Book,2,Book02
249,Book 2: Sabha Parva,Book02_13,mahabharata_02013.txt,https://www.mahabharataonline.com/translation/mahabharata_02013.php,Section XIII,Book,2,Book02
250,Book 2: Sabha Parva,Book02_14,mahabharata_02014.txt,https://www.mahabharataonline.com/translation/mahabharata_02014.php,Section XIV,Book,2,Book02
251,Book 2: Sabha Parva,Book02_15,mahabharata_02015.txt,https://www.mahabharataonline.com/translation/mahabharata_02015.php,Section XV,Book,2,Book02
252,Book 2: Sabha Parva,Book02_16,mahabharata_02016.txt,https://www.mahabharataonline.com/translation/mahabharata_02016.php,Section XVI,Book,2,Book02
253,Book 2: Sabha Parva,Book02_17,mahabharata_02017.txt,https://www.mahabharataonline.com/translation/mahabharata_02017.php,Section XVII,Book,2,Book02
254,Book 2: Sabha Parva,Book02_18,mahabharata_02018.txt,https://www.mahabharataonline.com/translation/mahabharata_02018.php,Section XVIII,Book,2,Book02
255,Book 2: Sabha Parva,Book02_19,mahabharata_02019.txt,https://www.mahabharataonline.com/translation/mahabharata_02019.php,Section XIX,Book,2,Book02
256,Book 2: Sabha Parva,Book02_20,mahabharata_02020.txt,https://www.mahabharataonline.com/translation/mahabharata_02020.php,Section XX,Book,2,Book02
257,Book 2: Sabha Parva,Book02_21,mahabharata_02021.txt,https://www.mahabharataonline.com/translation/mahabharata_02021.php,Section XXI,Book,2,Book02
258,Book 2: Sabha Parva,Book02_22,mahabharata_02022.txt,https://www.mahabharataonline.com/translation/mahabharata_02022.php,Section XXII,Book,2,Book02
259,Book 2: Sabha Parva,Book02_23,mahabharata_02023.txt,https://www.mahabharataonline.com/translation/mahabharata_02023.php,Section XXIII,Book,2,Book02
260,Book 2: Sabha Parva,Book02_24,mahabharata_02024.txt,https://www.mahabharataonline.com/translation/mahabharata_02024.php,Section XXIV,Book,2,Book02
261,Book 2: Sabha Parva,Book02_25,mahabharata_02025.txt,https://www.mahabharataonline.com/translation/mahabharata_02025.php,Section XXV,Book,2,Book02
262,Book 2: Sabha Parva,Book02_26,mahabharata_02026.txt,https://www.mahabharataonline.com/translation/mahabharata_02026.php,Section XXVI,Book,2,Book02
263,Book 2: Sabha Parva,Book02_27,mahabharata_02027.txt,https://www.mahabharataonline.com/translation/mahabharata_02027.php,Section XXVII,Book,2,Book02
264,Book 2: Sabha Parva,Book02_28,mahabharata_02028.txt,https://www.mahabharataonline.com/translation/mahabharata_02028.php,Section XXVIII,Book,2,Book02
265,Book 2: Sabha Parva,Book02_29,mahabharata_02029.txt,https://www.mahabharataonline.com/translation/mahabharata_02029.php,Section XXIX,Book,2,Book02
266,Book 2: Sabha Parva,Book02_30,mahabharata_02030.txt,https://www.mahabharataonline.com/translation/mahabharata_02030.php,Section XXX,Book,2,Book02
267,Book 2: Sabha Parva,Book02_31,mahabharata_02031.txt,https://www.mahabharataonline.com/translation/mahabharata_02031.php,Section XXXI,Book,2,Book02
268,Book 2: Sabha Parva,Book02_32,mahabharata_02032.txt,https://www.mahabharataonline.com/translation/mahabharata_02032.php,Section XXXII,Book,2,Book02
269,Book 2: Sabha Parva,Book02_33,mahabharata_02033.txt,https://www.mahabharataonline.com/translation/mahabharata_02033.php,Section XXXIII,Book,2,Book02
270,Book 2: Sabha Parva,Book02_34,mahabharata_02034.txt,https://www.mahabharataonline.com/translation/mahabharata_02034.php,Section XXXIV,Book,2,Book02
271,Book 2: Sabha Parva,Book02_35,mahabharata_02035.txt,https://www.mahabharataonline.com/translation/mahabharata_02035.php,Section XXXV,Book,2,Book02
272,Book 2: Sabha Parva,Book02_36,mahabharata_02036.txt,https://www.mahabharataonline.com/translation/mahabharata_02036.php,Section XXXVI,Book,2,Book02
273,Book 2: Sabha Parva,Book02_37,mahabharata_02037.txt,https://www.mahabharataonline.com/translation/mahabharata_02037.php,Section XXXVII,Book,2,Book02
274,Book 2: Sabha Parva,Book02_38,mahabharata_02038.txt,https://www.mahabharataonline.com/translation/mahabharata_02038.php,Section XXXVIII,Book,2,Book02
275,Book 2: Sabha Parva,Book02_39,mahabharata_02039.txt,https://www.mahabharataonline.com/translation/mahabharata_02039.php,Section XXXIX,Book,2,Book02
276,Book 2: Sabha Parva,Book02_40,mahabharata_02040.txt,https://www.mahabharataonline.com/translation/mahabharata_02040.php,Section XL,Book,2,Book02
277,Book 2: Sabha Parva,Book02_41,mahabharata_02041.txt,https://www.mahabharataonline.com/translation/mahabharata_02041.php,Section XLI,Book,2,Book02
278,Book 2: Sabha Parva,Book02_42,mahabharata_02042.txt,https://www.mahabharataonline.com/translation/mahabharata_02042.php,Section XLII,Book,2,Book02
279,Book 2: Sabha Parva,Book02_43,mahabharata_02043.txt,https://www.mahabharataonline.com/translation/mahabharata_02043.php,Section XLIII,Book,2,Book02
280,Book 2: Sabha Parva,Book02_44,mahabharata_02044.txt,https://www.mahabharataonline.com/translation/mahabharata_02044.php,Section XLIV,Book,2,Book02
281,Book 2: Sabha Parva,Book02_45,mahabharata_02045.txt,https://www.mahabharataonline.com/translation/mahabharata_02045.php,Section XLV,Book,2,Book02
282,Book 2: Sabha Parva,Book02_46,mahabharata_02046.txt,https://www.mahabharataonline.com/translation/mahabharata_02046.php,Section XLVI,Book,2,Book02
283,Book 2: Sabha Parva,Book02_47,mahabharata_02047.txt,https://www.mahabharataonline.com/translation/mahabharata_02047.php,Section XLVII,Book,2,Book02
284,Book 2: Sabha Parva,Book02_48,mahabharata_02048.txt,https://www.mahabharataonline.com/translation/mahabharata_02048.php,Section XLVIII,Book,2,Book02
285,Book 2: Sabha Parva,Book02_49,mahabharata_02049.txt,https://www.mahabharataonline.com/translation/mahabharata_02049.php,Section XLIX,Book,2,Book02
286,Book 2: Sabha Parva,Book02_50,mahabharata_02050.txt,https://www.mahabharataonline.com/translation/mahabharata_02050.php,Section L,Book,2,Book02
287,Book 2: Sabha Parva,Book02_51,mahabharata_02051.txt,https://www.mahabharataonline.com/translation/mahabharata_02051.php,Section LI,Book,2,Book02
288,Book 2: Sabha Parva,Book02_52,mahabharata_02052.txt,https://www.mahabharataonline.com/translation/mahabharata_02052.php,Section LII,Book,2,Book02
289,Book 2: Sabha Parva,Book02_53,mahabharata_02053.txt,https://www.mahabharataonline.com/translation/mahabharata_02053.php,Section LIII,Book,2,Book02
290,Book 2: Sabha Parva,Book02_54,mahabharata_02054.txt,https://www.mahabharataonline.com/translation/mahabharata_02054.php,Section LIV,Book,2,Book02
291,Book 2: Sabha Parva,Book02_55,mahabharata_02055.txt,https://www.mahabharataonline.com/translation/mahabharata_02055.php,Section LV,Book,2,Book02
292,Book 2: Sabha Parva,Book02_56,mahabharata_02056.txt,https://www.mahabharataonline.com/translation/mahabharata_02056.php,Section LVI,Book,2,Book02
293,Book 2: Sabha Parva,Book02_57,mahabharata_02057.txt,https://www.mahabharataonline.com/translation/mahabharata_02057.php,Section LVII,Book,2,Book02
294,Book 2: Sabha Parva,Book02_58,mahabharata_02058.txt,https://www.mahabharataonline.com/translation/mahabharata_02058.php,Section LVIII,Book,2,Book02
295,Book 2: Sabha Parva,Book02_59,mahabharata_02059.txt,https://www.mahabharataonline.com/translation/mahabharata_02059.php,Section LIX,Book,2,Book02
296,Book 2: Sabha Parva,Book02_60,mahabharata_02060.txt,https://www.mahabharataonline.com/translation/mahabharata_02060.php,Section LX,Book,2,Book02
297,Book 2: Sabha Parva,Book02_61,mahabharata_02061.txt,https://www.mahabharataonline.com/translation/mahabharata_02061.php,Section LXI,Book,2,Book02
298,Book 2: Sabha Parva,Book02_62,mahabharata_02062.txt,https://www.mahabharataonline.com/translation/mahabharata_02062.php,Section LXII,Book,2,Book02
299,Book 2: Sabha Parva,Book02_63,mahabharata_02063.txt,https://www.mahabharataonline.com/translation/mahabharata_02063.php,Section LXIII,Book,2,Book02
300,Book 2: Sabha Parva,Book02_64,mahabharata_02064.txt,https://www.mahabharataonline.com/translation/mahabharata_02064.php,Section LXIV,Book,2,Book02
301,Book 2: Sabha Parva,Book02_65,mahabharata_02065.txt,https://www.mahabharataonline.com/translation/mahabharata_02065.php,Section LXV,Book,2,Book02
